Country Name,Country Code,Series Name,Series Code,2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Guinea-Bissau,GNB,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,57.2405289308658,73.2056541154399,82.0586610722732,70.5938447855104,..
Guyana,GUY,"Population, total",SP.POP.TOTL,798753,797202,804567,808726,813834
Guyana,GUY,Population growth (annual %),SP.POP.GROW,1.67134809737405,-0.194366443701065,0.919614738982755,0.515592544369467,0.629624405206613
Guyana,GUY,Surface area (sq. km),AG.SRF.TOTL.K2,214970,214970,214970,..,..
Guyana,GUY,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..
Guyana,GUY,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,5188279545.26989,6466420425.88513,7512527331.01782,12068491284.0574,16572543847.7649
Guyana,GUY,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,6500,8110,9340,14920,20360
Guyana,GUY,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,10597945984.2742,13187917991.1455,17621818093.4496,29647857075.7923,40741323429.8595
Guyana,GUY,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,13270,16540,21900,36660,50060
Guyana,GUY,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..
Guyana,GUY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.124,68.486,65.673,65.989,..
Guyana,GUY,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.44,2.418,2.397,2.369,..
Guyana,GUY,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,68.995,67.801,66.556,64.636,..
Guyana,GUY,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,29.9,..,..,..
Guyana,GUY,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,95,97.6,..,..,..
Guyana,GUY,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,29.2,28.3,27.5,26.6,..
Guyana,GUY,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,9.4,..,..,..,..
Guyana,GUY,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,98,98,95,95,..
Guyana,GUY,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,..,..,..,..
Guyana,GUY,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,85.2426528930664,85.5159912109375,..,85.3713302612305
Guyana,GUY,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,..,..,..,..,..
Guyana,GUY,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,1.5,1.5,1.5,1.5,..
Guyana,GUY,Forest area (sq. km),AG.LND.FRST.K2,184245.4,184153.4,184061.333,..,..
Guyana,GUY,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,3.51009215458685,5.03626799834165,..,..,..
Guyana,GUY,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..
Guyana,GUY,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..
Guyana,GUY,GDP (current US$),NY.GDP.MKTP.CD,5173760191.84652,5471256594.72422,8041362110.31175,14718388489.2086,16786302158.2734
Guyana,GUY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.35284003535665,43.479651716849,20.0075297334354,63.4398643665041,33.0168829873529
Guyana,GUY,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2.96118846307267,-26.2960990745423,22.4712188316863,11.9882993176737,-14.259105956532
Guyana,GUY,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,17.5953367342493,16.8510033249851,13.4551932931892,10.0298359219808,..
Guyana,GUY,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,28.6893186333175,38.7960801467797,50.3895924190516,67.8206416613225,..
Guyana,GUY,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..,..,..,..,..
Guyana,GUY,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,..,..,..,..,..
Guyana,GUY,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..,..,..,..,..
Guyana,GUY,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,..,..,..,..,..
Guyana,GUY,Start-up procedures to register a business (number),IC.REG.PROC,7,..,..,..,..
Guyana,GUY,Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,..,..,..,..,..
Guyana,GUY,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.29961278504611,1.40257741131547,0.995030769840688,0.569847554986499,..
Guyana,GUY,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,97.40182509,107.375546,106.3926311,..,..
Guyana,GUY,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,0.300824820520728,2.61088124497344,0.221685101474626,0.123954109320186,..
Guyana,GUY,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,108.373789895331,88.4623105534308,108.588568456613,101.49888359689,116.386562184995
Guyana,GUY,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,109.3634309542,129.2447773073,123.9154308631,..,..
Guyana,GUY,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,1530459137.7,1506687262.6,1889705076,2386873653.2,..
Guyana,GUY,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,2.69848536076599,2.51014689873859,1.44959267502889,1.05713407307216,..
Guyana,GUY,Net migration,SM.POP.NETM,-24678,802,-4316,-3900,-3900
Guyana,GUY,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,149060525.506631,130319223.245137,196704925.737236,153417735.554229,..
Guyana,GUY,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,1695179887,1294482521.17088,2236503735.22896,440109966.139141,7197900000
Guyana,GUY,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,139.617624776453,65.4413789340033,172.527580125203,246.041299188525,..
Haiti,HTI,"Population, total",SP.POP.TOTL,11160438,11306801,11447569,11584996,11724763
Haiti,HTI,Population growth (annual %),SP.POP.GROW,1.33513859245585,1.30291995864045,1.23729899666313,1.19334195623455,1.19922882982183
Haiti,HTI,Surface area (sq. km),AG.SRF.TOTL.K2,27750,27750,27750,..,..
Haiti,HTI,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..
Haiti,HTI,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,15710970920.1862,15069490462.0215,16503952289.1643,18623837327.9747,20425676906.2635
Haiti,HTI,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,1410,1330,1440,1610,1740
Haiti,HTI,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,36066006276.0502,34960472097.1829,35698748269.6791,37571413262.8948,38178694578.1657
Haiti,HTI,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,3230,3090,3120,3240,3260
Haiti,HTI,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..
Haiti,HTI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.255,64.052,63.192,63.728,..
Haiti,HTI,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.919,2.869,2.814,2.773,..
Haiti,HTI,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,54.241,53.643,52.545,51.837,..
Haiti,HTI,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,..,..
Haiti,HTI,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,..,..
Haiti,HTI,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,62.2,60.2,58.2,56.5,..
Haiti,HTI,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..
Haiti,HTI,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,65,65,65,65,..
Haiti,HTI,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,..,..,..,..
Haiti,HTI,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..
Haiti,HTI,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,..,..,..,..,..
Haiti,HTI,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,1.7,1.7,1.7,1.7,..
Haiti,HTI,Forest area (sq. km),AG.LND.FRST.K2,3504.1,3473,3441.9,..,..
Haiti,HTI,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,10.6794993505124,10.326487915349,..,..,..
Haiti,HTI,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..
Haiti,HTI,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..
Haiti,HTI,GDP (current US$),NY.GDP.MKTP.CD,15016090929.5125,14508222518.3018,20877414952.6375,20253551920.5516,19850829757.7471
Haiti,HTI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-1.72309699839232,-3.30550546965893,-1.79823988931486,-1.68198396897978,-1.86388420254838
Haiti,HTI,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,19.8003879006213,18.6851861283427,18.9602364056386,30.2012918564443,31.5119631462576
Haiti,HTI,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,19.1874037315046,20.362493732044,20.6814288747556,20.2753493141772,18.1539755167229
Haiti,HTI,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,23.3823262210182,23.3275394461847,25.5281087826092,29.3411380317267,31.0370060052312
Haiti,HTI,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,10.5576734334849,7.003361317675,7.13755100307535,7.23876011586942,5.27068998651303
Haiti,HTI,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,34.0110453423444,27.4538405884892,30.0278507648695,29.2907901679586,25.5147337127045
Haiti,HTI,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,18.5362500202298,22.7656568016919,18.1059819549396,15.8621394204196,13.8536836672169
Haiti,HTI,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,..,..,..,..,..
Haiti,HTI,Start-up procedures to register a business (number),IC.REG.PROC,12,..,..,..,..
Haiti,HTI,Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,..,..,..,..,..
Haiti,HTI,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.0820730320346067,0.171754660980882,0.110133662270893,0.0691842245934902,..
Haiti,HTI,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,61.31820274,64.73094691,63.9349717,..,..
Haiti,HTI,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,..,..,..,..
Haiti,HTI,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,35.854870786766,30.5619795561214,26.028126625483,29.1504424663859,24.6438061264961
Haiti,HTI,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,99.9385154922,101.0348531894,92.0139602486,..,..
Haiti,HTI,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2213887988.5,2317684493.9,2604100585.2,2560103666.9,..
Haiti,HTI,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,0.14311773297993,0.175630695245637,0.120997679733019,0.22937029229694,..
Haiti,HTI,Net migration,SM.POP.NETM,-34635,-33872,-32977,-32248,-31811
Haiti,HTI,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,284975298.612722,549483207.172,678498745.922534,725386292.381882,..
Haiti,HTI,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,75000000,25000000,51299000,39413200,32000000
Haiti,HTI,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,62.3541857778398,78.5341469000051,83.1163350462225,76.8856519849575,..
Honduras,HND,"Population, total",SP.POP.TOTL,9958829,10121763,10278345,10432860,10593798
Honduras,HND,Population growth (annual %),SP.POP.GROW,1.68069668453135,1.622836376932,1.5351396675707,1.49211855882432,1.53082951071852
Honduras,HND,Surface area (sq. km),AG.SRF.TOTL.K2,112490,112490,112490,..,..
Honduras,HND,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,59.3,..,73.6,..,64.1
Honduras,HND,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,23158185925.6322,21472692890.4167,25122076929.6107,28258089384.9373,30718597488.6795
Honduras,HND,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2330,2120,2440,2710,2900
Honduras,HND,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,52929667611.9505,50624228154.9376,58446482549.0573,65573106008.1241,70775732896.552
Honduras,HND,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,5310,5000,5690,6290,6680
Honduras,HND,Income share held by lowest 20%,SI.DST.FRST.20,3.6,..,..,..,..
Honduras,HND,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.881,71.462,70.123,70.728,..
Honduras,HND,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.427,2.394,2.363,2.34,..
Honduras,HND,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,73.802,72.874,71.972,71.333,..
Honduras,HND,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,69.4,..,..,..,..
Honduras,HND,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,94.1,..,..,..,..
Honduras,HND,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,17.7,17.1,16.6,16,..
Honduras,HND,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,7.1,..,..,..,..
Honduras,HND,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,89,82,81,77,..
Honduras,HND,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,76.8376770019531,77.2245712280273,72.6858367919922,69.8964233398438,75.7510986328125
Honduras,HND,"School enrollment, secondary (% gross)",SE.SEC.ENRR,64.1083908081055,56.8269882202148,54.5551300048828,54.1617584228516,55.1028709411621
Honduras,HND,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,..,..,..,..,..
Honduras,HND,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.2,0.2,0.2,0.2,..
Honduras,HND,Forest area (sq. km),AG.LND.FRST.K2,63802.1,63592.6,63383.1,..,..
Honduras,HND,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,15.1451152018464,13.7873431697678,..,..,..
Honduras,HND,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..
Honduras,HND,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..
Honduras,HND,GDP (current US$),NY.GDP.MKTP.CD,24882225741.8119,23352232483.755,28144331506.6149,31426041806.7985,34400509852.0436
Honduras,HND,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.55963434592314,-8.96508223267296,12.5652843771279,4.14356194013767,3.58260362632656
Honduras,HND,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,3.35874088466439,3.40198228348704,4.60572808888793,9.31239503002736,6.1785877403702
Honduras,HND,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,10.6380334094751,12.1880671407553,10.8930519266193,12.4732730244455,11.9797586981212
Honduras,HND,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,26.7243168964313,25.357857215276,25.8201593146773,25.9084247689488,26.0324240833019
Honduras,HND,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,40.2189637388964,35.8751401030378,39.3653983599255,42.4391817948962,37.010574858456
Honduras,HND,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,59.2410142548624,52.1257162805914,64.0072450999929,70.2593431190701,60.9429036101699
Honduras,HND,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,22.9677105146214,19.666372727561,24.2309330499915,26.3262317410881,23.118689953979
Honduras,HND,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,..,..,..,..,..
Honduras,HND,Start-up procedures to register a business (number),IC.REG.PROC,11,..,..,..,..
Honduras,HND,Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,..,..,..,..,..
Honduras,HND,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.62394902602413,1.47611473885056,1.54111976577739,1.52909744390138,..
Honduras,HND,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,75.91082245,68.76918576,73.55959801,76.0806241,..
Honduras,HND,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,1.96086912582269,4.06990705871472,1.4495499920383,..,..
Honduras,HND,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,84.144401780013,76.8063610726606,89.9435113392206,97.3778377440451,84.0132896992021
Honduras,HND,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,92.5426594481,96.3267919872,94.320108978,..,..
Honduras,HND,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,9744777219.5,11065113770.3,12494060702.8,12608788822.6,..
Honduras,HND,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,3.89182403256347,7.02072942492836,4.66637887877745,5.09939192804139,..
Honduras,HND,Net migration,SM.POP.NETM,-6550,-6199,-5779,-5374,-5034
Honduras,HND,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,329933337.227852,291710443.51771,343863185.266493,338519060.914976,339201014.513673
Honduras,HND,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,955095297.980428,236016866.159636,800315953.182343,804101566.286182,1084545346.49993
Honduras,HND,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,45.4069461587332,116.912437620952,60.0592797341006,75.285204866298,..
"Hong Kong SAR, China",HKG,"Population, total",SP.POP.TOTL,7507900,7481000,7413100,7346100,7536100
"Hong Kong SAR, China",HKG,Population growth (annual %),SP.POP.GROW,0.739283471323064,-0.358932661902885,-0.91177674914823,-0.907914524343304,2.55352466697343
"Hong Kong SAR, China",HKG,Surface area (sq. km),AG.SRF.TOTL.K2,1110,1110,1110,..,..
"Hong Kong SAR, China",HKG,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..
"Hong Kong SAR, China",HKG,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,378999723012.729,363194240944.329,403126161890.825,396682666234.269,415973122495.563
"Hong Kong SAR, China",HKG,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,50480,48550,54380,54000,55200
"Hong Kong SAR, China",HKG,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,482863342666.619,460692239607.54,522255401707.345,536858669222.305,586896223269.297
"Hong Kong SAR, China",HKG,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,64310,61580,70450,73080,77880
"Hong Kong SAR, China",HKG,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..
"Hong Kong SAR, China",HKG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,85.1558536585366,85.4963414634146,85.5326829268293,83.6609756097561,..
"Hong Kong SAR, China",HKG,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.064,0.883,0.772,0.701,..
"Hong Kong SAR, China",HKG,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,2.396,1.837,1.584,1.571,..
"Hong Kong SAR, China",HKG,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,..,..
"Hong Kong SAR, China",HKG,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,..,..
"Hong Kong SAR, China",HKG,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,..,..,..,..
"Hong Kong SAR, China",HKG,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..
"Hong Kong SAR, China",HKG,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,..,..,..,..,..
"Hong Kong SAR, China",HKG,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,97.0689697265625,104.46907043457,119.094757080078,99.924690246582,86.300910949707
"Hong Kong SAR, China",HKG,"School enrollment, secondary (% gross)",SE.SEC.ENRR,105.107139587402,100.485191345215,100.197776794434,102.00390625,..
"Hong Kong SAR, China",HKG,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.01391994953156,1.01534998416901,1.01925003528595,..,..
"Hong Kong SAR, China",HKG,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..
"Hong Kong SAR, China",HKG,Forest area (sq. km),AG.LND.FRST.K2,..,..,..,..,..
"Hong Kong SAR, China",HKG,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,..,..,..,..,..
"Hong Kong SAR, China",HKG,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..
